127.0.0.1 - - [26/Sep/2023:15:30:53 +0900] "GET / HTTP/1.1" 200 3296
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:00 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:00 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:00 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:00 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:00 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:00 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:01 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:01 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:01 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:01 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:01 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:01 +0900] "GET /brd/myList HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:01 +0900] "GET /brd/myList HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:02 +0900] "GET /brd/myList HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:02 +0900] "GET /brd/myList HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:15 +0900] "GET /index.jsp HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:16 +0900] "GET /mem/logout HTTP/1.1" 200 3334
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:19 +0900] "POST /mem/login HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:20 +0900] "GET /brd/pageList HTTP/1.1" 200 7217
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:21 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:22 +0900] "GET /brd/pageList HTTP/1.1" 200 7217
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:23 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:25 +0900] "GET /brd/myList HTTP/1.1" 200 5997
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:27 +0900] "GET /brd/MyList?pageNo=11&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:28 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:29 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:29 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:29 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:32 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:22:33 +0900] "GET /brd/myList HTTP/1.1" 200 5997
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:25 +0900] "GET /brd/MyList?pageNo=11&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:28 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:28 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:28 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:29 +0900] "GET /brd/MyList?pageNo=0&qty=&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:32 +0900] "GET /brd/MyList?pageNo=10&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:34 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:35 +0900] "GET /brd/myList HTTP/1.1" 200 5997
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:36 +0900] "GET /brd/MyList?pageNo=10&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:37 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:40 +0900] "GET /brd/myList HTTP/1.1" 200 5997
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:41 +0900] "GET /brd/MyList?pageNo=6&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:57 +0900] "GET /brd/MyList?pageNo=6&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:58 +0900] "GET /brd/MyList?pageNo=6&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:58 +0900] "GET /brd/MyList?pageNo=6&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:23:58 +0900] "GET /brd/MyList?pageNo=6&qty=10&type=&keyword= HTTP/1.1" 200 2200
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:03 +0900] "GET /brd/register HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:04 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:06 +0900] "GET /brd/myList HTTP/1.1" 200 5997
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:07 +0900] "GET /brd/myList?pageNo=11&qty=10&type=&keyword= HTTP/1.1" 200 5555
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:08 +0900] "GET /brd/myList?pageNo=18&qty=10&type=&keyword= HTTP/1.1" 200 4967
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:08 +0900] "GET /brd/myList?pageNo=10&qty=10&type=&keyword= HTTP/1.1" 200 5901
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:09 +0900] "GET /brd/myList?pageNo=1&qty=10&type=&keyword= HTTP/1.1" 200 5997
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:22 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:23 +0900] "GET /brd/pageList HTTP/1.1" 200 7217
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:27 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:27 +0900] "GET /brd/myList HTTP/1.1" 200 5997
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:33 +0900] "GET /brd/myList?pageNo=11&qty=10&type=&keyword= HTTP/1.1" 200 5555
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:35 +0900] "GET /brd/myList?pageNo=10&qty=10&type=&keyword= HTTP/1.1" 200 5901
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:35 +0900] "GET /brd/myList?pageNo=2&qty=10&type=&keyword= HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:36 +0900] "GET /brd/myList?pageNo=2&qty=10&type=&keyword= HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:37 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:40 +0900] "GET /brd/pageList HTTP/1.1" 200 7217
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:42 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:24:58 +0900] "GET /mem/modify HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:05 +0900] "GET /brd/pageList HTTP/1.1" 200 7217
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:07 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:07 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:37 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:37 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:38 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:39 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:40 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:41 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:42 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:43 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:43 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:43 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:43 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:43 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:43 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:44 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:45 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2169
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2169
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2169
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2169
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:25:46 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:34 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:34 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:35 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:35 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:35 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:35 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:35 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:35 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:26:36 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:30:55 +0900] "GET /brd/pageList HTTP/1.1" 200 7218
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:30:56 +0900] "GET /index.jsp HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:30:58 +0900] "GET /mem/logout HTTP/1.1" 200 3334
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:03 +0900] "POST /mem/login HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:04 +0900] "GET /mem/list HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:10 +0900] "GET /brd/myList HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:17 +0900] "GET /brd/pageList HTTP/1.1" 200 7218
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:26 +0900] "GET /index.jsp HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:27 +0900] "GET /brd/register HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:33 +0900] "GET /index.jsp HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:35 +0900] "GET /mem/modify HTTP/1.1" 200 579
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:39 +0900] "GET /mem/logout HTTP/1.1" 200 3334
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:40 +0900] "GET /mem/join HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:31:45 +0900] "POST /mem/login HTTP/1.1" 200 3335
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:20 +0900] "POST /mem/login HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:25 +0900] "GET /brd/myList HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:27 +0900] "GET /index.jsp HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:28 +0900] "GET /brd/pageList HTTP/1.1" 200 7218
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:29 +0900] "GET /index.jsp HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:29 +0900] "GET /brd/myList HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:32 +0900] "GET /index.jsp HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:34 +0900] "GET /brd/myList HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:35 +0900] "GET /index.jsp HTTP/1.1" 200 3785
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:36 +0900] "GET /mem/modify HTTP/1.1" 200 579
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:40 +0900] "GET /brd/pageList HTTP/1.1" 200 7218
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:41 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:36:41 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:09 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:09 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:10 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:11 +0900] "GET /brd/detail?bno=189 HTTP/1.1" 200 2540
0:0:0:0:0:0:0:1 - - [26/Sep/2023:17:37:11 +0900] "GET /cmt/list/189 HTTP/1.1" 200 93
